id,Quantity,InstallationDate,HealthScore,DateOfLastSpecificAction,DateOfLastStateRecording,ExtraArea,EnvironmentAgingRate,KnownApparentAge,SAIDI15min,ExtraAreaLevel2,EstimatedDowntime,CustomData_Number,CustomData_String,ConsequenceSpecificQuantity
PARISL71ROUEN_10_Lignes_Aeriennes_AluminiumAcier,3,1957-01-01,58,2011-05-26,2014-09-03,SOLOGNE,1,40,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_353""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_10_Lignes_Aeriennes_AluminiumAcier_Agent,3,1957-01-01,86,2011-05-26,2014-09-03,SOLOGNE,1,40,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_354""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_10_Lignes_Souterraines_Oleostatique,3,1943-01-01,22,2012-11-18,2011-11-24,SOLOGNE,1,18,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_355""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_10_Lignes_Souterraines_Oleostatique_Agent,3,1943-01-01,30,2012-11-18,2011-11-24,SOLOGNE,1,18,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_356""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_1_171_Pylones_Acier,1,1986-01-01,9,2013-05-23,2014-08-10,SOLOGNE,1,2,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_357""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_1_171_Pylones_Acier_Agent,1,1986-01-01,6,2013-05-23,2014-08-10,SOLOGNE,1,2,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_358""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_1_Lignes_Aeriennes_AluminiumAcier,3,1969-01-01,46,2011-09-18,2012-01-03,SOLOGNE,1,16,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_359""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_1_Lignes_Aeriennes_AluminiumAcier_Agent,3,1969-01-01,43,2011-09-18,2012-01-03,SOLOGNE,1,16,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_360""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_1_Lignes_Souterraines_Oleostatique,3,1959-01-01,6,2012-10-20,2013-12-23,SOLOGNE,1,1,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_361""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_1_Lignes_Souterraines_Oleostatique_Agent,3,1959-01-01,19,2012-10-20,2013-12-23,SOLOGNE,1,1,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_362""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_2_173_Pylones_Acier,1,1997-01-01,18,2013-05-20,2014-01-15,SOLOGNE,1,6,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_363""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_2_173_Pylones_Acier_Agent,1,1997-01-01,7,2013-05-20,2014-01-15,SOLOGNE,1,6,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_364""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_2_Lignes_Aeriennes_AluminiumAcier,3,1966-01-01,49,2010-05-23,2012-02-06,SOLOGNE,1,44,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_365""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_2_Lignes_Aeriennes_AluminiumAcier_Agent,3,1966-01-01,46,2010-05-23,2012-02-06,SOLOGNE,1,44,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_366""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_2_Lignes_Souterraines_Oleostatique,3,1968-01-01,47,2013-03-20,2012-04-14,SOLOGNE,1,23,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_367""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_2_Lignes_Souterraines_Oleostatique_Agent,3,1968-01-01,21,2013-03-20,2012-04-14,SOLOGNE,1,23,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_368""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_3_174_Pylones_Acier,1,1999-01-01,16,2014-03-02,2013-01-17,SOLOGNE,1,5,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_369""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_3_174_Pylones_Acier_Agent,1,1999-01-01,3,2014-03-02,2013-01-17,SOLOGNE,1,5,1,NANTES,0,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_370""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_3_Lignes_Aeriennes_AluminiumAcier,3,1951-01-01,64,2014-03-01,2014-03-23,SOLOGNE,1,53,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_371""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_3_Lignes_Aeriennes_AluminiumAcier_Agent,3,1951-01-01,55,2014-03-01,2014-03-23,SOLOGNE,1,53,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_372""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_3_Lignes_Souterraines_Oleostatique,3,1974-01-01,41,2014-07-04,2014-11-02,SOLOGNE,1,40,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_373""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_3_Lignes_Souterraines_Oleostatique_Agent,3,1974-01-01,23,2014-07-04,2014-11-02,SOLOGNE,1,40,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_374""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_4_175_Pylones_Acier,1,1999-01-01,16,2010-12-20,2013-10-13,SOLOGNE,1,7,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_375""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_4_175_Pylones_Acier_Agent,1,1999-01-01,3,2010-12-20,2013-10-13,SOLOGNE,1,7,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_376""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_4_Lignes_Aeriennes_AluminiumAcier,3,1965-01-01,50,2013-08-07,2010-11-06,SOLOGNE,1,22,1,NANTES,36,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_377""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_4_Lignes_Aeriennes_AluminiumAcier_Agent,3,1965-01-01,43,2013-08-07,2010-11-06,SOLOGNE,1,22,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_378""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_4_Lignes_Souterraines_Oleostatique,3,1962-01-01,3,2011-07-13,2012-06-15,SOLOGNE,1,1,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_379""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_4_Lignes_Souterraines_Oleostatique_Agent,3,1962-01-01,18,2011-07-13,2012-06-15,SOLOGNE,1,1,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_380""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_5_176_Pylones_Acier,1,1989-01-01,6,2012-07-02,2012-12-20,SOLOGNE,1,1,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_381""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_5_176_Pylones_Acier_Agent,1,1989-01-01,8,2012-07-02,2012-12-20,SOLOGNE,1,1,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_382""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_5_Lignes_Aeriennes_AluminiumAcier,3,1932-01-01,83,2012-07-04,2014-03-14,SOLOGNE,1,70,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_383""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_5_Lignes_Aeriennes_AluminiumAcier_Agent,3,1932-01-01,43,2012-07-04,2014-03-14,SOLOGNE,1,70,1,NANTES,7.01923,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_384""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_5_Lignes_Souterraines_Oleostatique,3,1974-01-01,41,2011-12-09,2012-07-19,SOLOGNE,1,5,1,NANTES,,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_385""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_5_Lignes_Souterraines_Oleostatique_Agent,3,1974-01-01,17,2011-12-09,2012-07-19,SOLOGNE,1,5,1,NANTES,,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_386""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_6_177_Pylones_Acier,1,1995-01-01,20,2013-02-01,2010-02-23,SOLOGNE,1,17,1,NANTES,,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_387""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_6_177_Pylones_Acier_Agent,1,1995-01-01,7,2013-02-01,2010-02-23,SOLOGNE,1,17,1,NANTES,21.0577,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_388""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_6_Lignes_Aeriennes_AluminiumAcier,3,1942-01-01,73,2014-10-24,2011-03-08,SOLOGNE,1,72,1,NANTES,,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_389""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_6_Lignes_Aeriennes_AluminiumAcier_Agent,3,1942-01-01,74,2014-10-24,2011-03-08,SOLOGNE,1,72,1,NANTES,,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_390""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_6_Lignes_Souterraines_Oleostatique,3,1950-01-01,15,2010-05-16,2010-02-01,SOLOGNE,1,6,1,NANTES,0,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_391""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_6_Lignes_Souterraines_Oleostatique_Agent,3,1950-01-01,16,2010-05-16,2010-02-01,SOLOGNE,1,6,1,NANTES,,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_392""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_7_178_Pylones_Acier,1,1988-01-01,7,2012-01-25,2014-07-13,SOLOGNE,1,4,1,NANTES,,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_393""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_7_178_Pylones_Acier_Agent,1,1988-01-01,3,2012-01-25,2014-07-13,SOLOGNE,1,4,1,NANTES,21.0577,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_394""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_7_Lignes_Aeriennes_AluminiumAcier,3,1966-01-01,49,2014-03-26,2011-08-21,SOLOGNE,1,41,1,NANTES,,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_395""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_7_Lignes_Aeriennes_AluminiumAcier_Agent,3,1966-01-01,63,2014-03-26,2011-08-21,SOLOGNE,1,41,1,NANTES,0,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_396""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_7_Lignes_Souterraines_Oleostatique,3,1945-01-01,20,2012-11-08,2012-09-27,SOLOGNE,1,1,1,NANTES,,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_397""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_7_Lignes_Souterraines_Oleostatique_Agent,3,1945-01-01,19,2012-11-08,2012-09-27,SOLOGNE,1,1,1,NANTES,,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_398""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_8_179_Pylones_Acier,1,1992-01-01,3,2012-09-26,2012-02-23,SOLOGNE,1,3,1,NANTES,,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_399""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_8_179_Pylones_Acier_Agent,1,1992-01-01,2,2012-09-26,2012-02-23,SOLOGNE,1,3,1,NANTES,21.0577,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_400""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_8_Lignes_Aeriennes_AluminiumAcier,3,1949-01-01,66,2013-10-02,2011-10-27,SOLOGNE,1,22,1,NANTES,,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_401""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_8_Lignes_Aeriennes_AluminiumAcier_Agent,3,1949-01-01,51,2013-10-02,2011-10-27,SOLOGNE,1,22,1,NANTES,,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_402""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_8_Lignes_Souterraines_Oleostatique,3,1960-01-01,5,2011-12-24,2010-02-04,SOLOGNE,1,0,1,NANTES,,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_403""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_8_Lignes_Souterraines_Oleostatique_Agent,3,1960-01-01,22,2011-12-24,2010-02-04,SOLOGNE,1,0,1,NANTES,21.0577,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_404""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_9_180_Pylones_Acier,1,1999-01-01,16,2013-10-27,2013-09-05,SOLOGNE,1,10,1,NANTES,36,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_405""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_9_180_Pylones_Acier_Agent,1,1999-01-01,6,2013-10-27,2013-09-05,SOLOGNE,1,10,1,NANTES,,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_406""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_9_Lignes_Aeriennes_AluminiumAcier,3,1955-01-01,60,2013-08-22,2011-02-08,SOLOGNE,1,10,1,NANTES,,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_407""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_9_Lignes_Aeriennes_AluminiumAcier_Agent,3,1955-01-01,56,2013-08-22,2011-02-08,SOLOGNE,1,10,1,NANTES,21.0577,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_408""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_9_Lignes_Souterraines_Oleostatique,3,1965-01-01,50,2012-09-19,2011-06-16,SOLOGNE,1,44,1,NANTES,,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_409""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
PARISL71ROUEN_9_Lignes_Souterraines_Oleostatique_Agent,3,1965-01-01,31,2012-09-19,2011-06-16,SOLOGNE,1,44,1,NANTES,,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_410""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
REIMS_P61_BO61_HT_A04_Controles_Commande_Local_Tranche_Analogique,1,,0,,,SOLOGNE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
REIMS_P61_BO61_HT_CM_EJOF_72_ME43_Transformateurs_de_Mesure_TDM_40,1,,0,,,SOLOGNE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
REIMS_P61_L61NANCY_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,1,,0,,,SOLOGNE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
REIMS_P61_L61NANCY_HT_DJ_HPGE_9_12E_Disjoncteurs_DJ_40,1,,0,,,SOLOGNE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
REIMS_P61_L61NANCY_HT_S_5361_Rep_LT_Sectionneurs_SA_50,1,,0,,,SOLOGNE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
REIMS_P61_L61NANCY_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,1,,0,,,SOLOGNE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
REIMS_P61_L61ROUEN_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,1,,0,,,SOLOGNE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
REIMS_P61_L61ROUEN_HT_DJ_HPGE_9_12E_Disjoncteurs_DJ_40,1,,0,,,SOLOGNE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
REIMS_P61_L61ROUEN_HT_S_5361_Rep_LT_Sectionneurs_SA_50,1,,0,,,SOLOGNE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
REIMS_P61_L61ROUEN_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,1,,0,,,SOLOGNE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
REIMSL61ROUEN_1_186_Lignes_Souterraines_Synthetique,3,,0,,,SOLOGNE,1,,1,NANTES,,"{""LinearMassDensity"":0.8,""LinearMassDensityReference"":0.9,""MeanHumidity"":0.5,""MeanTemperature"":10}","{""RateLevel"":""HTB2""}",
REIMSL61ROUEN_1_206_Pylones_Acier,1,,0,,,SOLOGNE,1,,1,NANTES,21.0577,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB2"",""SerialNumber"":""AgCo_411""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
REIMSL61ROUEN_1_206_Pylones_Acier_Agent,1,,0,,,SOLOGNE,1,,1,NANTES,,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB2"",""SerialNumber"":""AgCo_412""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
REIMSL61ROUEN_2_187_Lignes_Souterraines_Synthetique,3,,0,,,SOLOGNE,1,,1,NANTES,,"{""LinearMassDensity"":0.8,""LinearMassDensityReference"":0.9,""MeanHumidity"":0.5,""MeanTemperature"":10}","{""RateLevel"":""HTB2""}",
REIMSL61ROUEN_2_207_Pylones_Acier,1,,0,,,SOLOGNE,1,,1,NANTES,21.0577,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB2"",""SerialNumber"":""AgCo_413""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
REIMSL61ROUEN_2_207_Pylones_Acier_Agent,1,,0,,,SOLOGNE,1,,1,NANTES,,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB2"",""SerialNumber"":""AgCo_414""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
REIMSL61ROUEN_3_188_Lignes_Souterraines_Synthetique,3,,0,,,SOLOGNE,1,,1,NANTES,,"{""LinearMassDensity"":0.8,""LinearMassDensityReference"":0.9,""MeanHumidity"":0.5,""MeanTemperature"":10}","{""RateLevel"":""HTB2""}",
REIMSL61ROUEN_3_208_Pylones_Acier,1,,0,,,SOLOGNE,1,,1,NANTES,0,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB2"",""SerialNumber"":""AgCo_415""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
REIMSL61ROUEN_3_208_Pylones_Acier_Agent,1,,0,,,SOLOGNE,1,,1,NANTES,21.0577,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB2"",""SerialNumber"":""AgCo_416""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
REIMSL61ROUEN_4_199_Lignes_Souterraines_Synthetique,3,,0,,,SOLOGNE,1,,1,NANTES,,"{""LinearMassDensity"":0.8,""LinearMassDensityReference"":0.9,""MeanHumidity"":0.5,""MeanTemperature"":10}","{""RateLevel"":""HTB2""}",
REIMSL61ROUEN_4_209_Pylones_Acier,1,,0,,,SOLOGNE,1,,1,NANTES,21.0577,"{""Weight"":50}","{""IsActif"":""true"",""RateLevel"":""HTB2"",""SerialNumber"":""AgCo_417""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
